name,folder,date,bytes,isdir,datenum,maxFreq,meanFreq,minFreq,ctrlength,tempres,veclength
SEP_119.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:24,940,0,737967.656527778,17549.560546875,12814.0591325431,8354.8828125,0.294603174603175,0.00145124716553288,203
SEP_12.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,886,0,737967.656481482,7041.357421875,5856.06086960166,5189.501953125,0.676281179138322,0.00145124716553288,466
SEP_120.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,857,0,737967.65650463,16429.833984375,9924.86013638771,5792.431640625,0.25687074829932,0.00145124716553288,177
SEP_121.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,613,0,737967.65650463,16386.767578125,11919.2804509943,8376.416015625,0.0957823129251701,0.00145124716553288,66
SEP_122.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,632,0,737967.65650463,17592.626953125,12830.0672743056,6158.49609375,0.117551020408163,0.00145124716553288,81
SEP_123.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,773,0,737967.65650463,12747.65625,8590.29637025983,7213.623046875,0.258321995464853,0.00145124716553288,178
SEP_124.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,659,0,737967.65650463,17937.158203125,13281.6796875,5749.365234375,0.123356009070295,0.00145124716553288,85
SEP_126.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:24,628,0,737967.656527778,18626.220703125,15168.5625,10357.470703125,0.108843537414966,0.00145124716553288,75
SEP_127.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,753,0,737967.65650463,18238.623046875,14557.5143367686,13070.654296875,0.204625850340136,0.00145124716553288,141
SEP_128.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,741,0,737967.65650463,18604.6875,14473.388671875,13156.787109375,0.203174603174603,0.00145124716553288,140
SEP_129.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,1040,0,737967.656481482,18820.01953125,12499.2649442427,3854.443359375,0.349750566893424,0.00145124716553288,241
SEP_13.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,864,0,737967.656481482,17334.228515625,13544.0197960805,10637.40234375,0.25687074829932,0.00145124716553288,177
SEP_130.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,985,0,737967.65650463,19121.484375,12511.7384765625,9969.873046875,0.36281179138322,0.00145124716553288,250
SEP_131.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,782,0,737967.65650463,18453.955078125,14225.9037868232,12984.521484375,0.227845804988662,0.00145124716553288,157
SEP_132.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,840,0,737967.65650463,18174.0234375,13341.9184846698,8720.947265625,0.230748299319728,0.00145124716553288,159
SEP_133.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,944,0,737967.656481482,16580.56640625,11453.3436742322,8204.150390625,0.336689342403628,0.00145124716553288,232
SEP_134.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,844,0,737967.656481482,14728.7109375,8548.189453125,5124.90234375,0.253968253968254,0.00145124716553288,175
SEP_135.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,817,0,737967.65650463,18712.353515625,14655.9193486753,13070.654296875,0.26702947845805,0.00145124716553288,184
SEP_136.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:24,971,0,737967.656527778,18023.291015625,13106.734375,10357.470703125,0.326530612244898,0.00145124716553288,225
SEP_137.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,785,0,737967.65650463,17205.029296875,13077.4098115809,9474.609375,0.222040816326531,0.00145124716553288,153
SEP_138.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,800,0,737967.65650463,17743.359375,14517.1566611842,13242.919921875,0.248163265306122,0.00145124716553288,171
SEP_139.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:24,943,0,737967.656527778,18044.82421875,13647.583311722,8807.080078125,0.349750566893424,0.00145124716553288,241
SEP_14.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,817,0,737967.656458333,16688.232421875,14125.6466674805,11950.927734375,0.232199546485261,0.00145124716553288,160
SEP_140.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,954,0,737967.65650463,17097.36328125,9219.20686141304,6158.49609375,0.333786848072562,0.00145124716553288,230
SEP_141.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,844,0,737967.656481482,16709.765625,15324.6614840662,13867.3828125,0.367165532879819,0.00145124716553288,253
SEP_142.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,900,0,737967.656481482,17958.69140625,12509.7197119869,9280.810546875,0.291700680272109,0.00145124716553288,201
SEP_143.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,813,0,737967.65650463,17528.02734375,11311.0615305657,4328.173828125,0.198820861678005,0.00145124716553288,137
SEP_144.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,910,0,737967.65650463,16020.703125,11259.5928863065,6201.5625,0.288798185941043,0.00145124716553288,199
SEP_145.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,818,0,737967.656481482,17161.962890625,12506.2994272431,10249.8046875,0.236553287981859,0.00145124716553288,163
SEP_146.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:24,667,0,737967.656527778,18820.01953125,14577.978515625,13458.251953125,0.19156462585034,0.00145124716553288,132
SEP_147.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,1013,0,737967.65650463,19013.818359375,12567.5172511702,6481.494140625,0.329433106575964,0.00145124716553288,227
SEP_148.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,1107,0,737967.656481482,15826.904296875,6104.63326155644,2993.115234375,0.52390022675737,0.00145124716553288,361
SEP_149.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,862,0,737967.656481482,18238.623046875,10350.5158797554,1744.189453125,0.233650793650794,0.00145124716553288,161
SEP_15.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,711,0,737967.656458333,16149.90234375,13042.353515625,10960.400390625,0.203174603174603,0.00145124716553288,140
SEP_150.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,926,0,737967.65650463,16925.09765625,13596.105664997,9323.876953125,0.303310657596372,0.00145124716553288,209
SEP_151.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:24,812,0,737967.656527778,14390.625,11835.7288575668,9843.75,0.224666666666667,0.000666666666666667,337
SEP_152.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,661,0,737967.65650463,14062.5,12853.9708646617,12140.625,0.266,0.000666666666666667,399
SEP_153.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:24,922,0,737967.656527778,30984.375,26106.7537006579,20109.375,0.202666666666667,0.000666666666666667,304
SEP_154.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:24,1143,0,737967.656527778,27375,18827.0331325301,9000,0.276666666666667,0.000666666666666667,415
SEP_155.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,1141,0,737967.65650463,27375,18391.5777439024,10125,0.273333333333333,0.000666666666666667,410
SEP_156.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:24,1081,0,737967.656527778,27703.125,19706.4967105263,10968.75,0.253333333333333,0.000666666666666667,380
SEP_157.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,1155,0,737967.656481482,35015.625,21664.4497084548,11109.375,0.228666666666667,0.000666666666666667,343
SEP_158.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,1112,0,737967.656481482,19031.25,13071.0462707182,9656.25,0.362,0.000666666666666667,543
SEP_159.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,1173,0,737967.65650463,28968.75,19527.0182291667,10125,0.288,0.000666666666666667,432
SEP_16.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,771,0,737967.656458333,16322.16796875,12760.2791621767,9194.677734375,0.210430839002268,0.00145124716553288,145
SEP_160.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,899,0,737967.65650463,14718.75,9679.18165467626,6093.75,0.278,0.000666666666666667,417
SEP_161.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,884,0,737967.65650463,17906.25,13736.7326183432,9093.75,0.225333333333333,0.000666666666666667,338
SEP_162.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,1076,0,737967.65650463,33421.875,22966.9524336283,12843.75,0.226,0.000666666666666667,339
SEP_163.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,676,0,737967.65650463,11531.25,8945.25286259542,7546.875,0.174666666666667,0.000666666666666667,262
SEP_164.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,786,0,737967.656481482,12656.25,9340.35966981132,7406.25,0.212,0.000666666666666667,318
SEP_165.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,1231,0,737967.65650463,31312.5,22480.5709255533,8203.125,0.331333333333333,0.000666666666666667,497
SEP_166.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,1290,0,737967.65650463,27421.875,17498.4375,7078.125,0.333333333333333,0.000666666666666667,500
SEP_167.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,1085,0,737967.65650463,22218.75,15661.7088607595,7218.75,0.263333333333333,0.000666666666666667,395
SEP_168.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,1311,0,737967.65650463,23812.5,16724.2055084746,6281.25,0.393333333333333,0.000666666666666667,590
SEP_169.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,971,0,737967.65650463,24000,19087.6913265306,8343.75,0.261333333333333,0.000666666666666667,392
SEP_17.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,771,0,737967.656458333,15180.908203125,14554.4379800053,13910.44921875,0.34249433106576,0.00145124716553288,236
SEP_170.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,1265,0,737967.656481482,23156.25,14561.0103955375,3046.875,0.328666666666667,0.000666666666666667,493
SEP_171.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,1105,0,737967.65650463,30234.375,20980.2011986301,7031.25,0.292,0.000666666666666667,438
SEP_172.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,1232,0,737967.65650463,29109.375,20153.7720264317,7031.25,0.302666666666667,0.000666666666666667,454
SEP_173.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,777,0,737967.656481482,16968.1640625,12971.8459109043,8462.548828125,0.204625850340136,0.00145124716553288,141
SEP_174.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,627,0,737967.65650463,17269.62890625,13966.7047119141,9582.275390625,0.11609977324263,0.00145124716553288,80
SEP_175.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,685,0,737967.65650463,5921.630859375,4938.37569387335,4521.97265625,0.330884353741497,0.00145124716553288,228
SEP_176.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,604,0,737967.65650463,14319.580078125,13568.0261145105,13199.853515625,0.207528344671202,0.00145124716553288,143
SEP_177.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,830,0,737967.65650463,4349.70703125,3915.56285511364,2648.583984375,0.718367346938775,0.00145124716553288,495
SEP_178.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,930,0,737967.656481482,17937.158203125,13082.4488654209,7838.0859375,0.288798185941043,0.00145124716553288,199
SEP_179.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,732,0,737967.656481482,12812.255859375,11312.5684161519,7536.62109375,0.249614512471655,0.00145124716553288,172
SEP_18.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,888,0,737967.656458333,15740.771484375,12456.2043457031,9087.01171875,0.290249433106576,0.00145124716553288,200
SEP_180.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,644,0,737967.656481482,16537.5,13511.3977310505,11843.26171875,0.136417233560091,0.00145124716553288,94
SEP_181.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:24,865,0,737967.656527778,16451.3671875,12463.6171197616,8850.146484375,0.251065759637188,0.00145124716553288,173
SEP_182.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,649,0,737967.65650463,16817.431640625,14127.0235501803,11111.1328125,0.15092970521542,0.00145124716553288,104
SEP_183.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,895,0,737967.656481482,13953.515625,9414.03553838315,7579.6875,0.333786848072562,0.00145124716553288,230
SEP_184.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,791,0,737967.656481482,18497.021484375,12335.44921875,8397.94921875,0.203174603174603,0.00145124716553288,140
SEP_185.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:24,784,0,737967.656527778,4586.572265625,4087.5705560437,3596.044921875,0.593560090702948,0.00145124716553288,409
SEP_186.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:24,793,0,737967.656527778,18453.955078125,12257.9296875,8397.94921875,0.203174603174603,0.00145124716553288,140
SEP_187.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,781,0,737967.65650463,16063.76953125,11740.9455672554,8311.81640625,0.233650793650794,0.00145124716553288,161
SEP_188.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,859,0,737967.656481482,16214.501953125,10974.6814787079,9000.87890625,0.280090702947846,0.00145124716553288,193
SEP_189.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,602,0,737967.656481482,13329.052734375,11182.5723805147,9108.544921875,0.123356009070295,0.00145124716553288,85
SEP_19.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,695,0,737967.656458333,13781.25,9184.21300014603,6632.2265625,0.155283446712018,0.00145124716553288,107
SEP_190.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,827,0,737967.65650463,15977.63671875,13330.6380008627,9087.01171875,0.236553287981859,0.00145124716553288,163
SEP_191.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,898,0,737967.65650463,16838.96484375,13804.0498621324,9776.07421875,0.296054421768707,0.00145124716553288,204
SEP_192.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,660,0,737967.65650463,5211.03515625,3723.66579065772,3100.78125,0.27718820861678,0.00145124716553288,191
SEP_193.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,571,0,737967.65650463,17700.29296875,9843.15842848558,7859.619140625,0.113197278911565,0.00145124716553288,78
SEP_194.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,1021,0,737967.656481482,17678.759765625,9481.41622340426,6567.626953125,0.477460317460317,0.00145124716553288,329
SEP_195.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:24,1156,0,737967.656527778,18195.556640625,10536.119134263,6007.763671875,0.445532879818594,0.00145124716553288,307
SEP_196.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,976,0,737967.65650463,17011.23046875,11098.8551089638,6869.091796875,0.330884353741497,0.00145124716553288,228
SEP_197.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,919,0,737967.65650463,16451.3671875,11714.4631177326,6912.158203125,0.312018140589569,0.00145124716553288,215
SEP_198.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,966,0,737967.65650463,18453.955078125,11040.6908611919,6739.892578125,0.374421768707483,0.00145124716553288,258
SEP_199.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,994,0,737967.65650463,18324.755859375,10787.8085049716,8096.484375,0.38312925170068,0.00145124716553288,264
SEP_2.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:16,791,0,737967.656435185,15805.37109375,12952.7207936672,10658.935546875,0.219138321995465,0.00145124716553288,151
SEP_20.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,680,0,737967.656481482,14190.380859375,9762.06718370752,6675.29296875,0.149478458049887,0.00145124716553288,103
SEP_200.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:22,947,0,737967.65650463,17398.828125,9510.63035534274,6244.62890625,0.314920634920635,0.00145124716553288,217
SEP_21.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,501,0,737967.656481482,2820.849609375,2749.16926203547,2583.984375,0.322176870748299,0.00145124716553288,222
SEP_22.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,628,0,737967.656458333,17269.62890625,14338.6094204215,11477.197265625,0.124807256235828,0.00145124716553288,86
SEP_23.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,693,0,737967.656481482,17161.962890625,15732.0914335029,14298.046875,0.187210884353742,0.00145124716553288,129
SEP_24.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,804,0,737967.656481482,16666.69921875,14198.2854529272,12123.193359375,0.229297052154195,0.00145124716553288,158
SEP_25.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,705,0,737967.656458333,13888.916015625,9163.4260059458,6093.896484375,0.163990929705215,0.00145124716553288,113
SEP_26.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,972,0,737967.656458333,16623.6328125,10976.7618637418,7838.0859375,0.332335600907029,0.00145124716553288,229
SEP_27.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,684,0,737967.656458333,17011.23046875,14660.7663645328,11907.861328125,0.149478458049887,0.00145124716553288,103
SEP_28.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,841,0,737967.656481482,17248.095703125,11362.271484375,8742.48046875,0.253968253968254,0.00145124716553288,175
SEP_29.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,610,0,737967.656458333,15977.63671875,12409.121588212,8182.6171875,0.114648526077098,0.00145124716553288,79
SEP_3.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,762,0,737967.656458333,17011.23046875,13644.047289823,8634.814453125,0.163990929705215,0.00145124716553288,113
SEP_30.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,934,0,737967.656458333,16688.232421875,9899.68699329304,6739.892578125,0.30766439909297,0.00145124716553288,212
SEP_31.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,683,0,737967.656481482,18130.95703125,12081.9028874034,8871.6796875,0.140770975056689,0.00145124716553288,97
SEP_32.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,940,0,737967.656481482,16386.767578125,11306.6031678082,8118.017578125,0.317823129251701,0.00145124716553288,219
SEP_33.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,744,0,737967.656481482,17032.763671875,10989.5335477941,6998.291015625,0.172698412698413,0.00145124716553288,119
SEP_34.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,959,0,737967.656458333,16494.43359375,11878.3637895976,6847.55859375,0.317823129251701,0.00145124716553288,219
SEP_35.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,691,0,737967.656458333,17140.4296875,10649.5361328125,9366.943359375,0.182857142857143,0.00145124716553288,126
SEP_36.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,655,0,737967.656458333,15137.841796875,7351.15769909274,3789.84375,0.134965986394558,0.00145124716553288,93
SEP_37.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,789,0,737967.656458333,18195.556640625,10420.003125,2863.916015625,0.18140589569161,0.00145124716553288,125
SEP_38.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,968,0,737967.656458333,15353.173828125,10976.5738008324,7945.751953125,0.332335600907029,0.00145124716553288,229
SEP_39.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,908,0,737967.656458333,16343.701171875,11813.7952302632,7665.8203125,0.303310657596372,0.00145124716553288,209
SEP_4.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,877,0,737967.656458333,15590.0390625,8744.78759765625,7192.08984375,0.487619047619048,0.00145124716553288,336
SEP_40.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,816,0,737967.656481482,17506.494140625,10905.8033014113,6761.42578125,0.224943310657596,0.00145124716553288,155
SEP_41.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,915,0,737967.656458333,16882.03125,10696.7923072077,8118.017578125,0.359909297052154,0.00145124716553288,248
SEP_42.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,875,0,737967.656458333,15913.037109375,10245.8210449219,7536.62109375,0.290249433106576,0.00145124716553288,200
SEP_43.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,767,0,737967.656481482,15116.30859375,10602.3217611755,8828.61328125,0.219138321995465,0.00145124716553288,151
SEP_44.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,1020,0,737967.656458333,18389.35546875,11855.2759522532,4069.775390625,0.338140589569161,0.00145124716553288,233
SEP_45.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,908,0,737967.656458333,17721.826171875,11801.3406956449,4026.708984375,0.272834467120181,0.00145124716553288,188
SEP_46.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,938,0,737967.656458333,17291.162109375,10803.0611905185,4715.771484375,0.255419501133787,0.00145124716553288,176
SEP_47.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,690,0,737967.656458333,15374.70703125,11548.7752278646,8893.212890625,0.156734693877551,0.00145124716553288,108
SEP_48.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,917,0,737967.656481482,15891.50390625,8442.03221398873,4263.57421875,0.338140589569161,0.00145124716553288,233
SEP_49.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,1018,0,737967.656458333,15310.107421875,9807.46515447443,7536.62109375,0.446984126984127,0.00145124716553288,308
SEP_5.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,632,0,737967.656458333,3100.78125,2707.0753212303,2368.65234375,0.506485260770975,0.00145124716553288,349
SEP_50.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,498,0,737967.656481482,15590.0390625,13237.5366210938,9991.40625,0.0580498866213152,0.00145124716553288,40
SEP_51.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,637,0,737967.656458333,17635.693359375,14487.6947242093,10249.8046875,0.120453514739229,0.00145124716553288,83
SEP_52.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,836,0,737967.656481482,16279.1015625,11719.5681485263,7558.154296875,0.255419501133787,0.00145124716553288,176
SEP_53.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,794,0,737967.656458333,17571.09375,13170.0870289522,8548.681640625,0.197369614512472,0.00145124716553288,136
SEP_54.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,704,0,737967.656458333,4586.572265625,4291.74761667126,3316.11328125,0.329433106575964,0.00145124716553288,227
SEP_55.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,992,0,737967.656481482,18561.62109375,10396.5287642045,3875.9765625,0.335238095238095,0.00145124716553288,231
SEP_56.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,1090,0,737967.656458333,18023.291015625,10525.4012608292,6998.291015625,0.439727891156463,0.00145124716553288,303
SEP_57.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,893,0,737967.656481482,17463.427734375,13316.7811239919,7665.8203125,0.269931972789116,0.00145124716553288,186
SEP_58.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,775,0,737967.656458333,17937.158203125,13756.7520805027,10529.736328125,0.200272108843537,0.00145124716553288,138
SEP_59.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,689,0,737967.656458333,4198.974609375,4008.82922959512,3660.64453125,0.56453514739229,0.00145124716553288,389
SEP_6.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:16,728,0,737967.656435185,16882.03125,13250.78125,10917.333984375,0.182857142857143,0.00145124716553288,126
SEP_60.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,801,0,737967.656481482,16580.56640625,6484.93347167969,2863.916015625,0.208979591836735,0.00145124716553288,144
SEP_61.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,973,0,737967.656481482,16925.09765625,11128.1194155517,9130.078125,0.494875283446712,0.00145124716553288,341
SEP_62.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,617,0,737967.656458333,4995.703125,3688.52233886719,3186.9140625,0.162539682539683,0.00145124716553288,112
SEP_63.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,1015,0,737967.656481482,15331.640625,9986.89274017467,5598.6328125,0.332335600907029,0.00145124716553288,229
SEP_64.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:20,555,0,737967.656481482,16408.30078125,12093.5344192217,8354.8828125,0.0769160997732426,0.00145124716553288,53
SEP_65.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,572,0,737967.656458333,16817.431640625,12212.2248722957,7838.0859375,0.0754648526077098,0.00145124716553288,52
SEP_66.ctr,C:\Users\sjfwa\Documents\WhistleContours,25-Jun-2020 15:45:18,595,0,737967.656458333,17161.962890625,12448.6225743448,7687.353515625,0.0899773242630385,0.00145124716553288,62
