Locality,Species,Geo_group,Habitat,Geograhical.location,Original.folder,Original.file..the.orinal.names.are.before.the.first.underscore.,number.encounters.analyzed,Contour.name,name,finalcategory,Behavioural.state,Group.size,av.group.size,calves,otherspecies,samp.rate.khz
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_13_3_wc,3,SP_199,original_SP_199.ctr,279,feeding,3,NA,yes,no,48
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_01_1_wc,3,SP_2,original_SP_2.ctr,301,feeding,2,NA,no,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_01_7_wc,3,SP_20,original_SP_20.ctr,258,feeding,2,NA,no,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_13_3_wc,3,SP_200,original_SP_200.ctr,16,feeding,3,NA,yes,no,48
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_01_7_wc,3,SP_21,original_SP_21.ctr,258,feeding,2,NA,no,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_01_7_wc,3,SP_22,original_SP_22.ctr,12,feeding,2,NA,no,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_1_wc,3,SP_24,original_SP_24.ctr,264,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_1_wc,3,SP_25,original_SP_25.ctr,209,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_2_wc,3,SP_26,original_SP_26.ctr,12,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_2_wc,3,SP_27,original_SP_27.ctr,410,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_2_wc,3,SP_28,original_SP_28.ctr,258,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_3_wc,3,SP_29,original_SP_29.ctr,206,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_01_1_wc,3,SP_3,original_SP_3.ctr,385,feeding,2,NA,no,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_3_wc,3,SP_30,original_SP_30.ctr,35,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_3_wc,3,SP_31,original_SP_31.ctr,353,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_4_wc,3,SP_32,original_SP_32.ctr,23,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_4_wc,3,SP_33,original_SP_33.ctr,23,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_4_wc,3,SP_34,original_SP_34.ctr,23,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_5_wc,3,SP_35,original_SP_35.ctr,23,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_5_wc,3,SP_36,original_SP_36.ctr,279,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_5_wc,3,SP_37,original_SP_37.ctr,23,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_6_wc,3,SP_38,original_SP_38.ctr,279,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_6_wc,3,SP_39,original_SP_39.ctr,410,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_01_1_wc,3,SP_4,original_SP_4.ctr,421,feeding,2,NA,no,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_6_wc,3,SP_40,original_SP_40.ctr,16,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_6_wc,3,SP_41,original_SP_41.ctr,227,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_6_wc,3,SP_42,original_SP_42.ctr,353,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_7_wc,3,SP_43,original_SP_43.ctr,264,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_7_wc,3,SP_44,original_SP_44.ctr,179,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_7_wc,3,SP_45,original_SP_45.ctr,24,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_8_wc,3,SP_46,original_SP_46.ctr,91,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_8_wc,3,SP_47,original_SP_47.ctr,42,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_8_wc,3,SP_48,original_SP_48.ctr,227,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_9_wc,3,SP_49,original_SP_49.ctr,17,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_01_2_wc,3,SP_5,original_SP_5.ctr,16,feeding,2,NA,no,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_9_wc,3,SP_50,original_SP_50.ctr,54,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_10_wc,3,SP_51,original_SP_51.ctr,112,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_11_wc,3,SP_52,original_SP_52.ctr,23,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_11_wc,3,SP_53,original_SP_53.ctr,119,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_11_wc,3,SP_54,original_SP_54.ctr,42,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_12_wc,3,SP_55,original_SP_55.ctr,23,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_12_wc,3,SP_56,original_SP_56.ctr,279,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_12_wc,3,SP_57,original_SP_57.ctr,61,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_12_wc,3,SP_58,original_SP_58.ctr,35,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_12_wc,3,SP_59,original_SP_59.ctr,62,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_01_2_wc,3,SP_6,original_SP_6.ctr,17,feeding,2,NA,no,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_12_wc,3,SP_60,original_SP_60.ctr,35,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_13_wc,3,SP_61,original_SP_61.ctr,222,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_13_wc,3,SP_62,original_SP_62.ctr,61,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_14_wc,3,SP_63,original_SP_63.ctr,305,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_14_wc,3,SP_64,original_SP_64.ctr,297,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_14_wc,3,SP_65,original_SP_65.ctr,12,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_15_wc,3,SP_66,original_SP_66.ctr,158,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_15_wc,3,SP_67,original_SP_67.ctr,194,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_15_wc,3,SP_68,original_SP_68.ctr,61,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_15_wc,3,SP_69,original_SP_69.ctr,417,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_01_2_wc,3,SP_7,original_SP_7.ctr,17,feeding,2,NA,no,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_15_wc,3,SP_70,original_SP_70.ctr,279,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_16_wc,3,SP_71,original_SP_71.ctr,297,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_16_wc,3,SP_72,original_SP_72.ctr,297,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_17_wc,3,SP_73,original_SP_73.ctr,222,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_17_wc,3,SP_74,original_SP_74.ctr,222,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_02_18_wc,3,SP_75,original_SP_75.ctr,410,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_1_wc,3,SP_76,original_SP_76.ctr,410,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_1_wc,3,SP_77,original_SP_77.ctr,61,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_1_wc,3,SP_78,original_SP_78.ctr,42,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_2_wc,3,SP_79,original_SP_79.ctr,42,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_01_3_wc,3,SP_8,original_SP_8.ctr,63,feeding,2,NA,no,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_2_wc,3,SP_80,original_SP_80.ctr,42,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_3_wc,3,SP_82,original_SP_82.ctr,227,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_3_wc,3,SP_83,original_SP_83.ctr,410,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_3_wc,3,SP_84,original_SP_84.ctr,410,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_4_wc,3,SP_85,original_SP_85.ctr,410,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_4_wc,3,SP_86,original_SP_86.ctr,417,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_4_wc,3,SP_87,original_SP_87.ctr,16,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_5_wc,3,SP_88,original_SP_88.ctr,94,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_5_wc,3,SP_89,original_SP_89.ctr,94,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_01_4_wc,3,SP_9,original_SP_9.ctr,112,feeding,2,NA,no,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_5_wc,3,SP_90,original_SP_90.ctr,61,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_7_wc,3,SP_91,original_SP_91.ctr,12,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_7_wc,3,SP_92,original_SP_92.ctr,320,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_7_wc,3,SP_93,original_SP_93.ctr,320,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_8_wc,3,SP_94,original_SP_94.ctr,42,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_8_wc,3,SP_95,original_SP_95.ctr,437,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_8_wc,3,SP_96,original_SP_96.ctr,36,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_8_wc,3,SP_97,original_SP_97.ctr,437,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_9_wc,3,SP_98,original_SP_98.ctr,437,feeding,2,NA,yes,no,96
Sao Paulo,Sotalia guianensis,S S America,Marine,Sao Paulo,Sotalia guianensis - Brazil - SP -  Marco Santos,150311_03_9_wc,3,SP_99,original_SP_99.ctr,42,feeding,2,NA,yes,no,96
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,1678008354.160905170243sel.02,12,TO_1,original_TO_1.ctr,162,feeding ,5,NA,yes ,no,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,738762814.160910172848sel.05,12,TO_10,original_TO_10.ctr,277,feeding ,5,NA,yes ,no,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170831163355_sel_14,12,TO_100,original_TO_100.ctr,17,feeding ,6,NA,yes ,no,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170831163355_sel_15,12,TO_101,original_TO_101.ctr,343,feeding ,6,NA,yes ,no,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170831163355_sel_16,12,TO_102,original_TO_102.ctr,7,feeding ,6,NA,yes ,no,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170831163355_sel_16,12,TO_103,original_TO_103.ctr,227,feeding ,6,NA,yes ,no,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170831163355_sel_17,12,TO_104,original_TO_104.ctr,142,feeding ,6,NA,yes ,no,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170831163355_sel_17,12,TO_105,original_TO_105.ctr,16,feeding ,6,NA,yes ,no,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170831163355_sel_18,12,TO_106,original_TO_106.ctr,1,feeding ,6,NA,yes ,no,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170831163355_sel_18,12,TO_107,original_TO_107.ctr,1,feeding ,6,NA,yes ,no,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_02,12,TO_108,original_TO_108.ctr,112,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_03,12,TO_109,original_TO_109.ctr,227,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,738762814.160910172848sel.05,12,TO_11,original_TO_11.ctr,17,feeding ,5,NA,yes ,no,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_05,12,TO_110,original_TO_110.ctr,279,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_06,12,TO_111,original_TO_111.ctr,279,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_07,12,TO_112,original_TO_112.ctr,248,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_07,12,TO_113,original_TO_113.ctr,248,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_08,12,TO_114,original_TO_114.ctr,248,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_08,12,TO_115,original_TO_115.ctr,101,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_09,12,TO_116,original_TO_116.ctr,35,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_10,12,TO_117,original_TO_117.ctr,17,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_10,12,TO_118,original_TO_118.ctr,63,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_10,12,TO_119,original_TO_119.ctr,63,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_12,12,TO_120,original_TO_120.ctr,81,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_43,12,TO_121,original_TO_121.ctr,279,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_44,12,TO_122,original_TO_122.ctr,227,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_33,12,TO_123,original_TO_123.ctr,7,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_33,12,TO_124,original_TO_124.ctr,7,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_45,12,TO_125,original_TO_125.ctr,35,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_47,12,TO_126,original_TO_126.ctr,35,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901090620_sel_21,12,TO_127,original_TO_127.ctr,7,feeding ,8,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901144315_sel_03,12,TO_128,original_TO_128.ctr,46,feeding ,10,NA,yes ,Inia,576
"Tocantins River, Para",Sotalia sp..,Eastern Amazon,Riverine,Tocantins,Inia sp - Sotalia sp - Tocantins River - Brazil,67170322.170901144315_sel_04,12,TO_129,original_TO_129.ctr,16,feeding ,10,NA,yes ,Inia,576
